14-06-2018 12:05:35;9.50061;10461115
14-06-2018 12:06:35;9.71482;10470058
14-06-2018 12:07:35;9.89643;10637243
14-06-2018 12:08:35;9.97365;10598877
14-06-2018 12:09:35;9.77885;10628027
14-06-2018 12:10:35;9.60493;10697523
14-06-2018 12:11:35;9.88921;10701550
14-06-2018 12:12:35;9.95368;10578807
14-06-2018 12:13:35;9.78025;10656017
14-06-2018 12:14:35;10.0725;10620791
14-06-2018 12:15:35;9.32964;10680115
14-06-2018 12:16:35;9.50005;10761693
14-06-2018 12:17:35;9.50636;10703052
14-06-2018 12:18:35;9.54628;10678067
14-06-2018 12:19:35;9.27824;10810641
14-06-2018 12:20:35;9.36836;10652945
14-06-2018 12:21:35;9.44828;10665642
14-06-2018 12:22:35;9.51285;10926489
14-06-2018 12:23:35;9.61603;10623249
14-06-2018 12:24:35;9.70156;10656017
14-06-2018 12:25:35;9.49323;10616968
14-06-2018 12:26:36;9.33051;10502212
14-06-2018 12:27:36;9.42166;10536550
14-06-2018 12:28:36;9.47945;10672059
14-06-2018 12:29:36;9.64317;10706466
14-06-2018 12:30:36;9.40183;10645708
14-06-2018 12:31:36;9.14263;10497228
14-06-2018 12:32:36;9.16827;10812006
14-06-2018 12:33:36;9.17595;10769339
14-06-2018 12:34:36;9.23991;10607069
14-06-2018 12:35:36;9.2726;10320213
14-06-2018 12:36:36;9.32525;10361036
14-06-2018 12:37:36;8.70685;10914542
14-06-2018 12:38:36;8.30897;11086506
14-06-2018 12:39:36;8.27728;10867916
14-06-2018 12:40:36;8.25784;11060906
14-06-2018 12:41:36;8.46614;11201877
14-06-2018 12:42:36;8.23729;10938026
14-06-2018 12:43:36;8.21292;10896793
14-06-2018 12:44:36;8.16013;11092855
14-06-2018 12:45:36;8.38766;11013802
14-06-2018 12:46:36;8.18578;11015236
14-06-2018 12:47:36;8.13914;11102754
14-06-2018 12:48:36;8.28446;11057629
14-06-2018 12:49:36;8.30321;10890308
14-06-2018 12:50:36;8.08227;10990728
14-06-2018 12:51:36;7.89351;11098931
14-06-2018 12:52:36;8.09516;11027660
14-06-2018 12:53:36;7.9974;11216827
14-06-2018 12:54:36;8.17278;11135249
14-06-2018 12:55:36;8.60297;11061589
14-06-2018 12:56:36;8.73317;11326054
14-06-2018 12:57:36;8.5104;11397870
14-06-2018 12:58:36;9.03867;11359163
14-06-2018 12:59:37;8.60841;11490030
14-06-2018 01:00:37;8.6746;11513105
14-06-2018 01:01:37;8.74285;11723844
14-06-2018 01:02:37;8.73902;11451733
14-06-2018 01:03:37;8.90726;11479722
14-06-2018 01:04:37;8.88799;11196962
14-06-2018 01:05:37;8.35451;11378619
14-06-2018 01:06:37;8.67368;11228637
14-06-2018 01:07:37;8.53668;11427362
14-06-2018 01:08:37;8.35358;11377868
14-06-2018 01:09:37;8.22412;11532970
14-06-2018 01:10:37;8.54963;11387767
14-06-2018 01:11:37;8.39399;11347899
14-06-2018 01:12:37;7.99004;11291784
14-06-2018 01:13:37;8.2577;11282500
14-06-2018 01:14:37;8.53045;11325576
14-06-2018 01:15:37;8.40756;11455897
14-06-2018 01:16:37;8.29492;11446954
14-06-2018 01:17:37;8.44601;11330969
14-06-2018 01:18:37;8.29671;11308441
14-06-2018 01:19:37;8.32196;11451869
14-06-2018 01:20:37;8.45285;11402035
14-06-2018 01:21:37;8.57623;11501636
14-06-2018 01:22:37;8.48491;11463748
14-06-2018 01:23:37;8.47747;11222903
14-06-2018 01:24:37;8.6221;11348718
14-06-2018 01:25:37;8.28926;11291170
14-06-2018 01:26:37;8.46621;11386880
14-06-2018 01:27:37;8.38668;11412616
14-06-2018 01:28:38;8.2176;11366263
14-06-2018 01:29:38;8.32874;11368652
14-06-2018 01:30:38;8.52242;11321207
14-06-2018 01:31:38;8.32159;11274990
14-06-2018 01:32:38;8.26856;11294037
14-06-2018 01:33:38;8.49626;11495355
14-06-2018 01:34:38;8.23128;11443746
14-06-2018 01:35:38;8.56966;11317725
14-06-2018 01:36:38;8.43862;11361894
14-06-2018 01:37:38;8.62677;11466137
14-06-2018 01:38:38;8.33989;11318476
14-06-2018 01:39:38;8.5893;11443677
14-06-2018 01:40:38;8.30894;11324552
14-06-2018 01:41:38;8.31567;11388040
14-06-2018 01:42:38;8.63948;11524096
14-06-2018 01:43:38;8.49649;11697152
14-06-2018 01:44:38;8.25085;11528669
14-06-2018 01:45:38;8.4202;11574067
14-06-2018 01:46:38;8.10139;11440537
14-06-2018 01:47:38;8.92746;11593864
14-06-2018 01:48:38;8.66178;11516791
14-06-2018 01:49:38;8.34214;11461017
14-06-2018 01:50:38;8.25116;11358003
14-06-2018 01:51:38;8.34289;11469619
14-06-2018 01:52:38;8.04204;11531059
14-06-2018 01:53:38;7.89341;11366673
