13-06-2018 11:16:04;0;1646592
13-06-2018 11:16:05;0;1646592
13-06-2018 11:16:06;0;1646592
13-06-2018 11:16:07;0;1646592
13-06-2018 11:16:08;0;1646592
13-06-2018 11:16:09;0.390062;1646592
13-06-2018 11:16:10;0;1646592
13-06-2018 11:16:11;0;1646592
13-06-2018 11:16:12;0;1646592
13-06-2018 11:16:13;0;1646592
13-06-2018 11:16:14;0;1646592
13-06-2018 11:16:15;0;1646592
13-06-2018 11:16:16;0;1646592
13-06-2018 11:16:17;0;1646592
13-06-2018 11:16:18;0;1646592
13-06-2018 11:16:19;0;1646592
13-06-2018 11:16:20;0;1646592
13-06-2018 11:16:21;0;1646592
13-06-2018 11:16:22;0;1646592
13-06-2018 11:16:23;0;1646592
13-06-2018 11:16:24;0;1646592
13-06-2018 11:16:25;0;1646592
13-06-2018 11:16:26;0.389746;1646592
13-06-2018 11:16:27;0;1646592
13-06-2018 11:16:28;0;1646592
13-06-2018 11:16:29;0;1646592
13-06-2018 11:16:30;0;1646592
13-06-2018 11:16:31;0;1646592
13-06-2018 11:16:32;0;1646592
13-06-2018 11:16:33;0;1646592
13-06-2018 11:16:34;0;1646592
13-06-2018 11:16:35;0;1646592
13-06-2018 11:16:36;0.38976;1646592
13-06-2018 11:16:37;0;1646592
13-06-2018 11:16:38;0;1646592
13-06-2018 11:16:39;0;1646592
13-06-2018 11:16:40;0;1646592
13-06-2018 11:16:41;0;1646592
13-06-2018 11:16:42;0.390361;1646592
13-06-2018 11:16:43;0;1646592
13-06-2018 11:16:44;0;1646592
13-06-2018 11:16:45;0;1646592
13-06-2018 11:16:46;0.390403;1646592
13-06-2018 11:16:47;0;1646592
13-06-2018 11:16:48;0;1646592
13-06-2018 11:16:49;0;1646592
13-06-2018 11:16:50;0;1646592
13-06-2018 11:16:51;0;1646592
13-06-2018 11:16:52;0;1646592
13-06-2018 11:16:53;0;1646592
13-06-2018 11:16:54;0;1646592
13-06-2018 11:16:55;0;1646592
13-06-2018 11:16:56;0;1646592
13-06-2018 11:16:57;0;1646592
13-06-2018 11:16:58;0;1646592
13-06-2018 11:16:59;0;1646592
13-06-2018 11:17:00;0;1646592
13-06-2018 11:17:01;0;1646592
13-06-2018 11:17:02;0;1646592
13-06-2018 11:17:03;0;1646592
13-06-2018 11:17:04;0;1646592
13-06-2018 11:17:05;0;1646592
13-06-2018 11:17:06;0.390052;1646592
13-06-2018 11:17:07;0.780105;1646592
13-06-2018 11:17:08;0;1646592
13-06-2018 11:17:09;0;1646592
13-06-2018 11:17:10;0.389935;1646592
13-06-2018 11:17:11;0;1646592
13-06-2018 11:17:12;0;1646592
13-06-2018 11:17:13;0;1646592
13-06-2018 11:17:14;0;1646592
13-06-2018 11:17:15;0;1646592
13-06-2018 11:17:16;0;1646592
13-06-2018 11:17:17;0;1646592
13-06-2018 11:17:18;0.390005;1646592
13-06-2018 11:17:19;0.390151;1646592
13-06-2018 11:17:20;0;1646592
13-06-2018 11:17:21;0;1646592
13-06-2018 11:17:22;0;1646592
13-06-2018 11:17:23;0;1646592
13-06-2018 11:17:24;0;1646592
13-06-2018 11:17:25;0;1646592
13-06-2018 11:17:26;0;1646592
13-06-2018 11:17:27;0;1646592
13-06-2018 11:17:28;0;1646592
13-06-2018 11:17:29;0.389835;1646592
13-06-2018 11:17:30;0;1646592
13-06-2018 11:17:31;0;1646592
13-06-2018 11:17:32;0.390256;1646592
13-06-2018 11:17:33;0.390176;1646592
13-06-2018 11:17:34;0;1646592
13-06-2018 11:17:35;0;1646592
13-06-2018 11:17:36;0;1646592
13-06-2018 11:17:37;0;1646592
13-06-2018 11:17:38;0;1646592
13-06-2018 11:17:39;0;1646592
13-06-2018 11:17:40;0;1646592
13-06-2018 11:17:41;0;1646592
13-06-2018 11:17:42;0.390314;1646592
13-06-2018 11:17:43;0;1646592
13-06-2018 11:17:44;0.779972;1646592
13-06-2018 11:17:45;0;1646592
13-06-2018 11:17:46;0.390239;1646592
13-06-2018 11:17:47;0;1646592
13-06-2018 11:17:48;0;1646592
13-06-2018 11:17:49;0;1646592
13-06-2018 11:17:50;0;1646592
13-06-2018 11:17:51;0;1646592
13-06-2018 11:17:52;0;1646592
13-06-2018 11:17:53;0;1646592
13-06-2018 11:17:54;0;1646592
13-06-2018 11:17:55;0;1646592
13-06-2018 11:17:56;0;1646592
13-06-2018 11:17:57;0;1646592
13-06-2018 11:17:58;0;1646592
13-06-2018 11:17:59;0;1646592
13-06-2018 11:18:00;0;1646592
13-06-2018 11:18:01;0;1646592
13-06-2018 11:18:02;0;1646592
13-06-2018 11:18:03;0;1646592
13-06-2018 11:18:04;0;1646592
