1	0,389505	1601536
2	0	1601536
3	0,388874	1601536
4	0,388681	1601536
5	0,388586	1601536
6	0	1601536
7	0,389084	1601536
8	0	1601536
9	0	1601536
10	0	1601536
11	0	1601536
12	0	1601536
13	0	1601536
14	0,389071	1601536
15	0,388768	1601536
16	0,388735	1601536
17	0,388732	1601536
18	0,388968	1601536
19	0	1601536
20	0,388943	1601536
21	0,38871	1601536
22	0	1601536
23	0	1601536
24	0	1601536
25	0	1601536
26	0	1601536
27	0	1601536
28	0	1601536
29	0,38908	1601536
30	0	1601536
31	0	1601536
32	0	1601536
33	0,389002	1601536
34	0,388895	1601536
35	0	1601536
36	0	1601536
37	0	1601536
38	0	1601536
39	0	1601536
40	0	1601536
41	0	1601536
42	0	1601536
43	0	1601536
44	0	1601536
45	0	1601536
46	0	1601536
47	0,388863	1601536
48	0	1601536
49	0	1601536
50	0	1601536
51	0,388724	1601536
52	0	1601536
53	0	1601536
54	0	1601536
55	0	1601536
56	0	1601536
57	0	1601536
58	0,389016	1601536
59	0	1601536
60	0	1601536
61	0	1601536
62	0,388893	1601536
63	0	1601536
64	0	1601536
65	0,390248	1601536
66	0	1601536
67	0	1601536
68	0,388856	1601536
69	0,38862	1601536
70	0,388932	1601536
71	0	1601536
72	0	1601536
73	0	1601536
74	0	1601536
75	0	1601536
76	0	1601536
77	0	1601536
78	0,778022	1601536
79	0	1601536
80	0	1601536
81	0,38936	1601536
82	0	1601536
83	0,388935	1601536
84	0	1601536
85	0,389102	1601536
86	0,388773	1601536
87	0	1601536
88	0	1601536
89	0	1601536
90	0,388978	1601536
91	0	1601536
92	0	1601536
93	0	1601536
94	0	1601536
95	0	1601536
96	0,388924	1601536
97	0	1601536
98	0,388942	1601536
99	0	1601536
100	0	1601536
101	0,38903	1601536
102	0	1601536
103	0	1601536
104	0	1601536
105	0,388981	1601536
106	0	1601536
107	0	1601536
108	0,389204	1601536
109	0	1601536
110	0	1601536
111	0,388963	1601536
112	0	1601536
113	0	1601536
114	0	1601536
115	0	1601536
116	0,388993	1601536
117	0	1601536
118	0	1601536
119	0	1601536
120	0,389047	1601536
