1	2,72174	17149952
2	0	17149952
3	0	17149952
4	0	17149952
5	0,390236	17149952
6	0	17149952
7	0,38983	17149952
8	0	17215488
9	0	17215488
10	0	17215488
11	0	17215488
12	0,38972	17215488
13	0	17215488
14	0	17215488
15	0	17215488
16	0	17281024
17	0	17281024
18	0	17281024
19	0	17281024
20	0	17281024
21	0	17281024
22	0	17281024
23	0	17346560
24	0	17346560
25	0	17346560
26	0,385228	17346560
27	0	17346560
28	0,389988	17346560
29	0	17346560
30	0	17408000
31	0	17408000
32	0	17473536
33	0,389728	17473536
34	0	17473536
35	0	17473536
36	0	17473536
37	0	17473536
38	0	17473536
39	0,390204	17473536
40	0	17539072
41	0	17539072
42	0	17539072
43	0	17539072
44	0	17539072
45	0	17539072
46	0	17539072
47	0	17539072
48	0	17604608
49	0	17604608
50	0	17604608
51	0	17604608
52	0	17604608
53	0	17604608
54	0	17604608
55	0	17670144
56	0	17670144
57	0	17670144
58	0	17670144
59	0	17670144
60	0	17612800
61	0	17612800
62	0	17612800
63	0	17678336
64	0	17678336
65	0	17678336
66	0	17678336
67	0	17678336
68	0	17678336
69	0	17678336
70	0	17678336
71	0,390236	17743872
72	0	17743872
73	0	17743872
74	0	17743872
75	0	17743872
76	0	17743872
77	0	17743872
78	0,39008	17743872
79	0	17743872
80	0	17809408
81	0	17809408
82	0	17809408
83	0	17809408
84	0,780411	17809408
85	0	17809408
86	0	17809408
87	0	17874944
88	0	17874944
89	0	17874944
90	0	17874944
91	0	17874944
92	0	17874944
93	0	17874944
94	0	17874944
95	0	17940480
96	0,39003	17940480
97	0	17940480
98	0	17940480
99	0	17940480
100	0	17940480
101	0	17940480
102	0	17940480
103	0	18006016
104	0	18006016
105	0	18006016
106	0	18006016
107	0	18006016
108	0	18006016
109	0	18006016
110	0	18006016
111	0	18071552
112	0	18071552
113	0,389984	18071552
114	0	18071552
115	0	18071552
116	0	18071552
117	0,377004	18071552
118	0	18071552
119	0	18071552
120	0	18137088
