1	2,33967	18247680
2	0,388846	19247104
3	0,777698	20254720
4	0,777952	18149376
5	0	19152896
6	0,389136	20152320
7	0	17952768
8	0	18952192
9	0	19951616
10	0,38912	17752064
11	0,388853	18751488
12	0,389093	19750912
13	0	17551360
14	0,388996	18550784
15	0	19554304
16	0,389038	17383424
17	0,389077	18350080
18	0,388906	19353600
19	0,778064	20353024
20	0,77752	18149376
21	0,389072	19152896
22	0,777477	20152320
23	0,388926	17952768
24	0	18952192
25	0,388973	19951616
26	0,777823	17752064
27	0,388987	18751488
28	0	19750912
29	0,389012	17551360
30	0,3888	18587648
31	0,38884	19591168
32	0,389009	17420288
33	0	18386944
34	0,389014	19390464
35	0,388524	20389888
36	0	18186240
37	0,389182	19189760
38	0,388698	20189184
39	0,389045	17989632
40	0,388908	18989056
41	0,388651	19988480
42	0,777565	17788928
43	0,777491	18788352
44	0,388948	19787776
45	0,388636	17588224
46	0,388981	18587648
47	0	19591168
48	0,389285	17420288
49	0	18386944
50	0,388867	19390464
51	0,388878	20389888
52	0,388904	18186240
53	0	19189760
54	0	20189184
55	0,388927	17989632
56	0	18989056
57	0,389135	19988480
58	0	17788928
59	0,38917	18788352
60	0	19726336
61	0,389122	17526784
62	0	18526208
63	0	19529728
64	0,388989	17358848
65	0,388869	18325504
66	0,388858	19329024
67	0,38835	20426752
68	0	18227200
69	0	19226624
70	0,388592	20230144
71	0	18026496
72	0	19025920
73	0,388954	20029440
74	0	17825792
75	0,389067	18829312
76	0,777712	19828736
77	0,388573	17625088
78	0,778055	18628608
79	0	19628032
80	0,389092	17424384
81	0	18427904
82	0	19427328
83	0	20426752
84	0,389157	18227200
85	0	19226624
86	0,389003	20230144
87	0	18026496
88	0,390041	19025920
89	0,777719	20029440
90	0	17825792
91	0,389084	18829312
92	0,388843	19828736
93	0,38891	17625088
94	0,77763	18628608
95	0,388914	19628032
96	0	17424384
97	0	18427904
98	0,38894	19427328
99	0,389004	20426752
100	0	18227200
101	0	19226624
102	0,389003	20230144
103	0,77752	18026496
104	0	19025920
105	0	20029440
106	0	17825792
107	0,388911	18829312
108	0	19828736
109	0,389014	17625088
110	0,388842	18628608
111	0,388883	19628032
112	0	17424384
113	0,389176	18427904
114	0,388984	19427328
115	0	20426752
116	0	18227200
117	0,389117	19226624
118	0,777848	20230144
119	0,388696	18026496
120	0,389013	19025920
121	0,777354	20029440
122	0,388807	17825792
123	0	18829312
124	0	19828736
125	0,389163	17625088
126	0	18628608
127	0,777997	19628032
128	0,389033	17424384
129	0	18427904
130	0,778492	19427328
131	0,3887	20426752
132	0,77765	18227200
133	0,388916	19226624
134	0,388939	20230144
135	0,77733	18026496
136	0	19025920
137	0,389213	20029440
138	0	17928192
139	0,388074	18927616
140	0,388226	19927040
141	0,388483	17727488
142	0,388685	18726912
143	0,388736	19726336
