1	1,5594	6553600
2	0,389308	6991872
3	0	6991872
4	0	6995968
5	0	6995968
6	0	6995968
7	0	6995968
8	0	6995968
9	0	6995968
10	0	6995968
11	0	6995968
12	0	6995968
13	0	6995968
14	0	6995968
15	0	6995968
16	0	6995968
17	0	6995968
18	0	6995968
19	0	6995968
20	0	6995968
21	0	6995968
22	0	6995968
23	0	6995968
24	0	6995968
25	0	6995968
26	0	6995968
27	0	6995968
28	0	6995968
29	0	6995968
30	0	6995968
31	0	7069696
32	0	7069696
33	0	7069696
34	0	7069696
35	0	7069696
36	0	7069696
37	0	7069696
38	0	7069696
39	0	7069696
40	0	7069696
41	0	7069696
42	0	7069696
43	0	7069696
44	0	7069696
45	0	7069696
46	0	7069696
47	0	7069696
48	0	7069696
49	0	7069696
50	0	7069696
51	0	7069696
52	0	7069696
53	0	7069696
54	0	7069696
55	0	7069696
56	0	7069696
57	0	7069696
58	0	7069696
59	0	7069696
60	0	6823936
61	0	6451200
62	0	6823936
63	0	6823936
64	0	6823936
65	0	6823936
66	0	6823936
67	0	6823936
68	0	6823936
69	0	6823936
70	0	6823936
71	0	6823936
72	0	6823936
73	0	6823936
74	0	6823936
75	0	6823936
76	0	6823936
77	0	6823936
78	0	6823936
79	0	6823936
80	0	6823936
81	0	6823936
82	0	6823936
83	0	6823936
84	0	6823936
85	0	6823936
86	0	6823936
87	0	6823936
88	0	6823936
89	0	6823936
90	0	6823936
91	0	6823936
92	0	6823936
93	0	6823936
94	0	6823936
95	0	6823936
96	0	6823936
97	0	6823936
98	0	6823936
99	0	6823936
100	0	6823936
101	0	6823936
102	0	6823936
103	0	6823936
104	0	6823936
105	0	6823936
106	0	6823936
107	0	6823936
108	0	6823936
109	0	6823936
110	0	6823936
111	0	6823936
112	0	6823936
113	0	6823936
114	0	6823936
115	0	6823936
116	0	6823936
117	0	6823936
118	0	6823936
119	0	6823936
120	0	6823936
121	0	6823936
122	0	6823936
123	0	6823936
124	0	6823936
125	0	6823936
126	0	6823936
127	0	6823936
128	0	6823936
129	0	6823936
130	0	6823936
131	0	6823936
132	0	6823936
133	0	6823936
134	0	6823936
135	0	6823936
136	0	6823936
137	0	6823936
138	0	6823936
139	0	6823936
140	0	6823936
141	0	6823936
142	0	6823936
143	0	6823936
144	0	6823936
145	0	6823936
146	0	6823936
147	0	6823936
148	0	6823936
149	0	6823936
150	0	6823936
151	0	6823936
152	0	6823936
153	0	6823936
154	0	6823936
155	0	6823936
156	0	6823936
157	0	6823936
158	0	6823936
159	0	6823936
160	0	6823936
161	0	6823936
162	0	6823936
163	0	6823936
164	0	6823936
165	0	6823936
166	0	6823936
167	0	6823936
168	0	6823936
169	0	6823936
170	0	6823936
171	0	6823936
172	0	6823936
173	0	6823936
174	0	6823936
175	0	6496256
176	0	6823936
177	0	6823936
178	0	6823936
179	0	6823936
180	0	6823936
181	0	6823936
182	0	6823936
183	0	6823936
184	0	6823936
185	0	6823936
186	0	6823936
187	0	6823936
188	0	6823936
189	0	6823936
190	0	6823936
191	0	6823936
192	0	6393856
193	0	6393856
194	0	6393856
195	0	6393856
196	0	6393856
197	0	6393856
198	0	6823936
199	0	6823936
200	0	6823936
201	0	6823936
202	0	6823936
203	0	6823936
204	0	6823936
205	0	6823936
206	0	6823936
207	0	6823936
208	0	6823936
209	0	6823936
210	0	6823936
211	0	6823936
212	0	6823936
213	0	6823936
214	0	6823936
215	0	6823936
216	0	6823936
217	0	6393856
218	0	6823936
219	0	6823936
220	0	6823936
221	0	6823936
222	0	6823936
223	0	6848512
224	0	6828032
225	0	6828032
226	0	6828032
227	0	6828032
228	0	6397952
229	0	6828032
230	0	6828032
231	0	6828032
232	0	6828032
233	0	6828032
234	0	6828032
235	0	6828032
236	0	6828032
237	0	6828032
238	0	6828032
239	0	6828032
240	0	6828032
