1	1,94884	1843200
2	1,94306	1843200
3	1,94482	1843200
4	1,55517	1843200
5	0,388747	1843200
6	0	1843200
7	1,16626	1843200
8	1,5556	1843200
9	1,16656	1843200
10	1,9447	1843200
11	1,55507	1843200
12	1,16671	1843200
13	1,55412	1843200
14	1,94381	1843200
15	1,55564	1843200
16	1,5526	1843200
17	1,55471	1843200
18	1,16712	1843200
19	0,389126	1843200
20	0,388611	1843200
21	1,55581	1843200
22	1,94334	1843200
23	1,16604	1843200
24	0,388973	1843200
25	0,778988	1843200
26	1,16608	1843200
27	0,77924	1843200
28	1,55523	1843200
29	0,388738	1843200
30	0	1806336
31	1,16855	1806336
32	1,16708	1806336
33	0,777429	1806336
34	0,388807	1806336
35	1,16368	1806336
36	1,55547	1806336
37	0,768597	1806336
38	0,658632	1806336
39	1,16665	1806336
40	1,16558	1806336
41	0,777569	1806336
42	0,776335	1806336
43	1,16727	1806336
44	1,5592	1806336
45	1,94428	1806336
46	0	1806336
47	0,388923	1806336
48	1,5543	1806336
49	1,55583	1806336
50	1,1662	1806336
51	0,388912	1806336
52	1,55284	1806336
53	0,777648	1806336
54	1,17052	1806336
55	1,1664	1806336
56	0,388933	1806336
57	1,94403	1806336
58	1,94317	1806336
59	1,94249	1806336
60	1,5549	1806336
61	1,93955	1806336
62	1,94311	1806336
63	1,94412	1806336
64	1,55531	1806336
65	0,388685	1806336
66	0,388783	1806336
67	0,777813	1806336
68	1,9435	1806336
69	1,55487	1806336
70	1,94383	1806336
71	0,388791	1806336
72	0	1806336
73	0	1806336
74	0,778026	1806336
75	1,16641	1806336
76	1,16625	1806336
77	0	1806336
78	0,389076	1806336
79	1,16589	1806336
80	1,94438	1806336
81	0,388779	1806336
82	0,388301	1806336
83	0,389009	1806336
84	0,77776	1806336
85	0,777758	1806336
86	1,94373	1806336
87	1,94429	1806336
88	1,16653	1806336
89	1,16594	1806336
90	0,388604	1806336
91	0,777373	1806336
92	0	1806336
93	0,388984	1806336
94	0,777263	1806336
95	1,55493	1806336
96	0,388664	1806336
97	0,38817	1806336
98	1,16676	1806336
99	0,778363	1806336
100	1,16892	1806336
101	0,38888	1806336
102	1,16573	1806336
103	1,94378	1806336
104	1,55479	1806336
105	1,55595	1806336
106	0,388485	1806336
107	1,16661	1806336
108	0,388634	1806336
109	0,388674	1806336
110	1,55463	1806336
111	1,16545	1806336
112	0,777778	1806336
113	1,94317	1806336
114	1,94238	1806336
115	1,16665	1806336
116	0,777407	1806336
117	0,388688	1806336
118	0	1806336
119	0,777943	1806336
120	1,16548	1806336
