1	0	1708032
2	0	1708032
3	0	1708032
4	0,777838	1708032
5	1,55357	1708032
6	0	1708032
7	0	1708032
8	0	1708032
9	0	1708032
10	0	1708032
11	0	1708032
12	1,16668	1708032
13	0	1708032
14	0	1708032
15	0	1708032
16	0	1708032
17	0,779352	1708032
18	0	1708032
19	0	1708032
20	0	1708032
21	0	1708032
22	0	1708032
23	0	1708032
24	0	1708032
25	0,388908	1708032
26	0,777258	1708032
27	0	1708032
28	0	1708032
29	0	1708032
30	0	1699840
31	0,77752	1699840
32	0	1699840
33	0,389494	1699840
34	0,388912	1699840
35	0	1699840
36	0	1699840
37	0,388738	1699840
38	0	1699840
39	0	1699840
40	0	1699840
41	0	1699840
42	0,390179	1699840
43	0,388578	1699840
44	0,389392	1699840
45	0,388221	1699840
46	0	1699840
47	0	1699840
48	0	1699840
49	0	1699840
50	0	1699840
51	0	1699840
52	0	1699840
53	0	1699840
54	0	1699840
55	1,55727	1699840
56	0,778382	1699840
57	0	1699840
58	0	1699840
59	0	1699840
60	0	1699840
61	0	1699840
62	0	1699840
63	0	1699840
64	0,389219	1699840
65	0	1699840
66	0	1699840
67	0	1699840
68	0	1699840
69	0,390177	1699840
70	1,16756	1699840
71	0,389514	1699840
72	0	1699840
73	0	1699840
74	0	1699840
75	0,778655	1699840
76	0,777952	1699840
77	1,55458	1699840
78	0	1699840
79	0	1699840
80	0	1699840
81	0	1699840
82	0	1699840
83	0,78016	1699840
84	0	1699840
85	0	1699840
86	0	1699840
87	0,389396	1699840
88	0,389069	1699840
89	0	1699840
90	0	1699840
91	0	1699840
92	0	1699840
93	0	1699840
94	0	1699840
95	1,16736	1699840
96	0,389875	1699840
97	0	1699840
98	0	1699840
99	0,779705	1699840
100	0	1699840
101	0	1699840
102	0	1699840
103	1,16723	1699840
104	0	1699840
105	0	1699840
106	0	1699840
107	0	1699840
108	0	1699840
109	0	1699840
110	0	1699840
111	0	1699840
112	0	1699840
113	0	1699840
114	0	1699840
115	0	1699840
116	0	1699840
117	0	1699840
118	0,389742	1699840
119	0	1699840
120	0	1699840
121	0,389888	1699840
122	0	1699840
123	0	1699840
124	0	1699840
125	0	1699840
126	0	1699840
127	0	1699840
128	0	1699840
129	0	1699840
130	0	1699840
131	0,389521	1699840
132	0,778104	1699840
133	1,16784	1699840
134	0	1699840
135	0	1699840
136	0	1699840
137	1,16741	1699840
138	0	1699840
139	0,388655	1699840
140	0	1699840
141	0,389085	1699840
142	0,389013	1699840
143	0	1699840
144	0	1699840
145	0	1699840
146	0,390044	1699840
147	0	1699840
148	0	1699840
149	0	1699840
150	0,389171	1699840
151	0,3899	1699840
152	0	1699840
153	0	1699840
154	0	1699840
155	0	1699840
156	0	1699840
157	0,389909	1699840
158	0,77817	1699840
159	0	1699840
160	0	1699840
161	0	1699840
162	0	1699840
163	0	1699840
164	0	1699840
165	0	1699840
166	0,387731	1699840
167	0,387115	1699840
168	0	1699840
169	0	1699840
170	1,1658	1699840
171	0	1699840
172	0	1699840
173	0	1699840
174	0	1699840
175	0	1699840
176	0	1699840
177	0	1699840
178	0	1699840
179	1,1678	1699840
180	0	1699840
181	0,389051	1699840
182	0	1699840
183	0	1699840
184	0	1699840
185	1,1078	1699840
186	1,9471	1699840
187	0,77796	1699840
188	0	1699840
189	0,388659	1699840
190	1,16718	1699840
191	0	1699840
192	0	1699840
193	0	1699840
194	0	1699840
195	0,778587	1699840
196	0	1699840
197	0,389294	1699840
198	0	1699840
199	0	1699840
200	0,353818	1699840
201	0,390044	1699840
202	0	1699840
203	0	1699840
204	0	1699840
205	1,16579	1699840
206	0,778804	1699840
207	0,388896	1699840
208	0,389075	1699840
209	0	1699840
210	0	1699840
211	0	1699840
212	0,389835	1699840
213	0	1699840
214	0,778658	1699840
215	0,778062	1699840
216	0	1699840
217	0	1699840
218	0,778593	1699840
219	0	1699840
220	0	1699840
221	0	1699840
222	0,389379	1699840
223	0	1699840
224	0	1699840
225	0	1699840
226	0	1699840
227	0	1699840
228	0	1699840
229	0	1699840
230	0,389397	1699840
231	0	1699840
232	0	1699840
233	0	1699840
234	0	1699840
235	0	1699840
236	0,778519	1699840
237	0,777851	1699840
238	0,389252	1699840
239	0,778366	1699840
240	0,389371	1699840
241	0,778074	1699840
242	0	1699840
243	0,777788	1699840
244	0	1699840
245	0	1699840
246	0	1699840
247	1,16781	1699840
248	0	1699840
249	0	1699840
250	0	1699840
251	0,390236	1699840
252	0	1699840
253	0	1699840
254	0	1699840
255	1,55757	1699840
256	0,778051	1699840
257	0	1699840
258	0	1699840
259	0	1699840
260	0,778493	1699840
261	0,389258	1699840
262	0	1699840
263	0	1699840
264	0	1699840
265	0	1699840
266	0	1699840
267	0	1699840
268	0	1699840
269	0,389137	1699840
270	0	1699840
271	0	1699840
272	0	1699840
273	0	1699840
274	0	1699840
