1	1,5519	6479872
2	0	6479872
3	0	6479872
4	0	6479872
5	0	6479872
6	0	6479872
7	0	6479872
8	0	6479872
9	0	6479872
10	0	6479872
11	0	6479872
12	0	6479872
13	0	6479872
14	0	6479872
15	0	6479872
16	0	6479872
17	0	6479872
18	0	6479872
19	0	6479872
20	0	6479872
21	0	6479872
22	0	6479872
23	0	6479872
24	0	6479872
25	0	6479872
26	0	6479872
27	0	6479872
28	0	6479872
29	0	6479872
30	0	6471680
31	0	6471680
32	0	6471680
33	0	6471680
34	0	6471680
35	0	6471680
36	0	6471680
37	0	6471680
38	0	6471680
39	0	6471680
40	0	6471680
41	0	6471680
42	0	6471680
43	0	6471680
44	0	6471680
45	0	6471680
46	0	6471680
47	0	6471680
48	0	6471680
49	0	6471680
50	0	6471680
51	0	6471680
52	0	6471680
53	0	6471680
54	0	6471680
55	0	6471680
56	0	6471680
57	0	6471680
58	0	6471680
59	0	6471680
60	0	6397952
61	0	6397952
62	0	6397952
63	0	6397952
64	0	6397952
65	0	6397952
66	0	6397952
67	0	6397952
68	0	6397952
69	0	6397952
70	0	6397952
71	0	6397952
72	0	6397952
73	0	6397952
74	0	6397952
75	0	6397952
76	0	6397952
77	0	6397952
78	0	6397952
79	0	6397952
80	0	6397952
81	0	6397952
82	0	6397952
83	0	6397952
84	0	6397952
85	0	6397952
86	0	6397952
87	0	6397952
88	0	6397952
89	0	6397952
90	0	6397952
91	0	6397952
92	0	6397952
93	0	6397952
94	0	6397952
95	0	6397952
96	0	6397952
97	0	6397952
98	0	6397952
99	0	6397952
100	0	6397952
101	0	6397952
102	0	6397952
103	0	6397952
104	0	6397952
105	0	6397952
106	0	6397952
107	0	6397952
108	0	6397952
109	0	6397952
110	0	6397952
111	0	6397952
112	0	6397952
113	0	6397952
114	0	6397952
115	0	6397952
116	0	6397952
117	0	6397952
118	0	6397952
119	0	6397952
120	0	6397952
