13-06-2018 11:36:30;0;27418624
13-06-2018 11:36:31;0;27418624
13-06-2018 11:36:32;0;27418624
13-06-2018 11:36:33;0;27418624
13-06-2018 11:36:34;0;27418624
13-06-2018 11:36:35;0;27418624
13-06-2018 11:36:36;0;27418624
13-06-2018 11:36:37;0;27418624
13-06-2018 11:36:38;0;27418624
13-06-2018 11:36:39;0;27418624
13-06-2018 11:36:40;0;27418624
13-06-2018 11:36:41;0;27418624
13-06-2018 11:36:42;0;27418624
13-06-2018 11:36:43;0;27418624
13-06-2018 11:36:44;0;27418624
13-06-2018 11:36:45;0;27418624
13-06-2018 11:36:46;0;27418624
13-06-2018 11:36:47;0;27418624
13-06-2018 11:36:48;0;27418624
13-06-2018 11:36:49;0;27418624
13-06-2018 11:36:50;0;27418624
13-06-2018 11:36:51;0;27418624
13-06-2018 11:36:52;0;27418624
13-06-2018 11:36:53;0;27418624
13-06-2018 11:36:54;0;27418624
13-06-2018 11:36:55;0;27418624
13-06-2018 11:36:56;0;27418624
13-06-2018 11:36:57;0;27418624
13-06-2018 11:36:58;0;27418624
13-06-2018 11:36:59;0;27418624
13-06-2018 11:37:00;0;27418624
13-06-2018 11:37:01;0;27418624
13-06-2018 11:37:02;0;27418624
13-06-2018 11:37:03;0;27418624
13-06-2018 11:37:04;0;27418624
13-06-2018 11:37:05;0;27418624
13-06-2018 11:37:06;0;27418624
13-06-2018 11:37:07;0;27418624
13-06-2018 11:37:08;0;27418624
13-06-2018 11:37:09;0;27418624
13-06-2018 11:37:10;0;27418624
13-06-2018 11:37:11;0;27418624
13-06-2018 11:37:12;0;27418624
13-06-2018 11:37:13;0;27418624
13-06-2018 11:37:14;0;27418624
13-06-2018 11:37:15;0;27418624
13-06-2018 11:37:16;0;27418624
13-06-2018 11:37:17;0;27418624
13-06-2018 11:37:18;0;27418624
13-06-2018 11:37:19;0;27418624
13-06-2018 11:37:20;0;27418624
13-06-2018 11:37:21;0;27418624
13-06-2018 11:37:22;0;27418624
13-06-2018 11:37:23;0;27418624
13-06-2018 11:37:24;0;27418624
13-06-2018 11:37:25;0;27418624
13-06-2018 11:37:26;0;27418624
13-06-2018 11:37:27;0;27418624
13-06-2018 11:37:28;0;27418624
13-06-2018 11:37:29;0;27418624
13-06-2018 11:37:30;0;27418624
13-06-2018 11:37:31;0;27418624
13-06-2018 11:37:32;0;27418624
13-06-2018 11:37:33;0;27418624
13-06-2018 11:37:34;0;27418624
13-06-2018 11:37:35;0;27418624
13-06-2018 11:37:36;0;27418624
13-06-2018 11:37:37;0;27418624
13-06-2018 11:37:38;0;27418624
13-06-2018 11:37:39;0;27418624
13-06-2018 11:37:40;0;27418624
13-06-2018 11:37:41;0;27418624
13-06-2018 11:37:42;0;27418624
13-06-2018 11:37:43;0;27418624
13-06-2018 11:37:44;0;27418624
13-06-2018 11:37:45;0;27418624
13-06-2018 11:37:46;0;27418624
13-06-2018 11:37:47;0;27418624
13-06-2018 11:37:48;0;27418624
13-06-2018 11:37:49;0.390187;27418624
13-06-2018 11:37:50;0;27418624
13-06-2018 11:37:51;0;27418624
13-06-2018 11:37:52;0;27418624
13-06-2018 11:37:53;0;27418624
13-06-2018 11:37:54;0;27418624
13-06-2018 11:37:55;0;27418624
13-06-2018 11:37:56;0;27418624
13-06-2018 11:37:57;0;27418624
13-06-2018 11:37:58;0;27418624
13-06-2018 11:37:59;0;27418624
13-06-2018 11:38:00;0;27418624
13-06-2018 11:38:01;0;27418624
13-06-2018 11:38:02;0;27418624
13-06-2018 11:38:03;0;27418624
13-06-2018 11:38:04;0;27418624
13-06-2018 11:38:05;0;27418624
13-06-2018 11:38:06;0;27418624
13-06-2018 11:38:07;0;27418624
13-06-2018 11:38:08;0;27418624
13-06-2018 11:38:09;0;27418624
13-06-2018 11:38:10;0;27418624
13-06-2018 11:38:11;0;27418624
13-06-2018 11:38:12;0;27418624
13-06-2018 11:38:13;0;27418624
13-06-2018 11:38:14;0;27418624
13-06-2018 11:38:15;0;27418624
13-06-2018 11:38:16;0;27418624
13-06-2018 11:38:17;0;27418624
13-06-2018 11:38:18;0;27418624
13-06-2018 11:38:19;0;27418624
13-06-2018 11:38:20;0;27418624
13-06-2018 11:38:21;0;27418624
13-06-2018 11:38:22;0;27418624
13-06-2018 11:38:23;0;27418624
13-06-2018 11:38:24;0;27418624
13-06-2018 11:38:25;0;27418624
13-06-2018 11:38:26;0;27418624
13-06-2018 11:38:27;0;27418624
13-06-2018 11:38:28;0;27418624
13-06-2018 11:38:29;0;27418624
13-06-2018 11:38:30;0;27418624
